antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Pair_Game Meat', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.2631578947368421,0.5024826216484608,0.22939424031777558,0.8716981132075473,1.7347826086956524,1.0,0.0971619714629175,3.8777089783281773,0.5748299319727892,0.4277777777777778,0.7421157684630741,0.664109926168991
frozenset({'Pair_Game Meat'}),"frozenset({'Type_Red', 'Pair_Poultry'})",0.3515392254220457,0.3843098311817279,0.22939424031777558,0.652542372881356,1.6979590942933476,1.0,0.09429425994207383,1.771986339525759,0.6338974960720751,0.4529411764705882,0.43566156369600884,0.6247207988437788
"frozenset({'Pair_Veal', 'Pair_Game Meat'})",frozenset({'Type_Red'}),0.10228401191658391,0.5024826216484608,0.08440913604766634,0.8252427184466019,1.6423308645765378,1.0,0.03301319758709885,2.846904998344918,0.435671525247267,0.16221374045801526,0.6487413522469623,0.49661345408496105
"frozenset({'Pair_Goat Cheese', 'Pair_Shellfish'})",frozenset({'Type_White'}),0.0407149950347567,0.23038728897715988,0.038728897715988087,0.951219512195122,4.128784693019345,1.0,0.029348680389211963,15.777060575968244,0.7899612464829856,0.16666666666666666,0.9366168371361134,0.559661480235492
frozenset({'Pair_Goat Cheese'}),"frozenset({'Type_White', 'Pair_Shellfish'})",0.04270109235352532,0.14895729890764647,0.038728897715988087,0.9069767441860466,6.088837209302326,1.0,0.032368258338601,9.148709036742806,0.8730450047877434,0.2532467532467533,0.8906949607880383,0.5834883720930233
"frozenset({'Pair_Goat Cheese', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.039721946375372394,0.23038728897715988,0.038728897715988087,0.9750000000000001,4.232004310344828,1.0,0.029577466177669917,30.784508440913715,0.7952960517593404,0.16738197424892703,0.9675161290322581,0.5715517241379311
frozenset({'Pair_Goat Cheese'}),"frozenset({'Type_White', 'Pair_Vegetarian'})",0.04270109235352532,0.1320754716981132,0.038728897715988087,0.9069767441860466,6.867109634551496,1.0,0.03308913080137153,9.330188679245289,0.8924885626130439,0.28467153284671537,0.8928210313447927,0.6001049134464067
"frozenset({'Pair_Lamb', 'Pair_Hard Cheese'})",frozenset({'Type_Red'}),0.05958291956305859,0.5024826216484608,0.039721946375372394,0.6666666666666666,1.3267457180500657,1.0,0.00978256474785735,1.4925521350546174,0.2618796198521647,0.07604562737642585,0.33000665335994667,0.37285902503293805
"frozenset({'Pair_Poultry', 'Pair_Hard Cheese'})",frozenset({'Type_Red'}),0.04667328699106256,0.5024826216484608,0.028798411122144985,0.6170212765957447,1.2279455050037844,1.0,0.005345895513924868,1.2990731545845746,0.19471982758620682,0.055343511450381674,0.23022041024334305,0.3371667647800858
"frozenset({'Pair_Maturated Cheese', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.06454816285998013,0.5024826216484608,0.044687189672293945,0.6923076923076924,1.37777439951353,1.0,0.012252859575819314,1.616931479642503,0.29311158292050005,0.08555133079847908,0.38154460310148947,0.39062024931590156
"frozenset({'Pair_Pasta', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.07646474677259185,0.5024826216484608,0.07447864945382324,0.9740259740259741,1.9384271854627586,1.0,0.0360564430318456,19.154419066534334,0.5242007168458781,0.14763779527559054,0.9477927262358402,0.5611236589497459
"frozenset({'Pair_Lamb', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.2899702085402185,0.5024826216484608,0.2671300893743793,0.9212328767123287,1.8333626617575394,1.0,0.12142509878713945,6.31630758602823,0.6401902929783969,0.5085066162570887,0.8416796543898503,0.7264267150360062
frozenset({'Pair_Lamb'}),"frozenset({'Type_Red', 'Pair_Poultry'})",0.40615690168818275,0.3843098311817279,0.2671300893743793,0.6577017114914424,1.7113840399790246,1.0,0.11103999905330014,1.79869485033338,0.6999788638708954,0.5104364326375711,0.44404132818045566,0.6763960753839641
"frozenset({'Pair_Veal', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.06256206554121152,0.5024826216484608,0.05958291956305859,0.9523809523809524,1.8953510257858084,1.0,0.028146568854167796,10.447864945382335,0.5039194915254237,0.11787819253438113,0.9042866647657067,0.5354790137398834
"frozenset({'Pair_Pasta', 'Pair_Lean Fish'})",frozenset({'Type_White'}),0.026812313803376366,0.23038728897715988,0.024826216484607744,0.9259259259259258,4.018997445721583,1.0,0.01864900019624298,10.389771598808327,0.771877551020408,0.10683760683760685,0.9037514934289127,0.5168422733077905
"frozenset({'Pair_Lean Fish', 'Pair_Shellfish'})",frozenset({'Type_White'}),0.05163853028798411,0.23038728897715988,0.033763654419066536,0.6538461538461539,2.83803050397878,1.0,0.02186679341925292,2.223325609621538,0.6829072990452727,0.136,0.5502233250620348,0.40019893899204245
"frozenset({'Pair_Lean Fish', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.025819265143992055,0.23038728897715988,0.022840119165839126,0.8846153846153846,3.839688328912467,1.0,0.016891688665932318,6.669976828864613,0.7591632318397377,0.0978723404255319,0.8500744416873449,0.49187665782493367
"frozenset({'Pair_Maturated Cheese', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.047666335650446874,0.5024826216484608,0.029791459781529295,0.625,1.2438241106719368,1.0,0.005839954479517261,1.326713008937438,0.2058394160583941,0.05725190839694656,0.24625748502994008,0.34214426877470355
"frozenset({'Pair_Pasta', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.05759682224428997,0.5024826216484608,0.05561072492552135,0.9655172413793103,1.9214937985552676,1.0,0.02666932268559014,14.428003972194608,0.5088815294294746,0.11023622047244093,0.9306903434510289,0.5380945890691018
"frozenset({'Pair_Pasta', 'Pair_Shellfish'})",frozenset({'Type_White'}),0.031777557100297914,0.23038728897715988,0.030784508440913606,0.9687500000000001,4.204876077586207,1.0,0.02346336321025907,24.627606752730973,0.7871960297766749,0.1330472103004292,0.9593951612903228,0.5511853448275863
"frozenset({'Pair_Pasta', 'Pair_Veal'})",frozenset({'Type_Red'}),0.036742800397219465,0.5024826216484608,0.036742800397219465,1.0,1.9901185770750986,1.0,0.01828018172691852,inf,0.5164948453608247,0.07312252964426877,1.0,0.5365612648221344
"frozenset({'Pair_Pork', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.09235352532274081,0.23038728897715988,0.06752730883813307,0.7311827956989247,3.173711531331109,1.0,0.04625023051154333,2.8629592850049654,0.7546016218303514,0.26459143968871596,0.65071106486299,0.5121431219873934
"frozenset({'Pair_Veal', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.16583912611717974,0.5024826216484608,0.14597815292949354,0.8802395209580838,1.7517810229343682,1.0,0.06264687406624334,4.15427010923535,0.5144719792678976,0.27946768060836497,0.7592838275544718,0.5853766774750893
frozenset({'Pair_Veal'}),"frozenset({'Type_Red', 'Pair_Poultry'})",0.1936444885799404,0.3843098311817279,0.14597815292949354,0.7538461538461538,1.9615583383025244,1.0,0.0715586722140646,2.50124131082423,0.6079219865286016,0.33793103448275863,0.6001985111662531,0.566845557543232
"frozenset({'Pair_Vegetarian', 'Pair_Poultry'})",frozenset({'Type_White'}),0.08639523336643495,0.23038728897715988,0.0605759682224429,0.7011494252873564,3.043351169242965,1.0,0.04067160462660088,2.575242533037965,0.7349073414112616,0.23643410852713176,0.6116870596959585,0.48204022988505746
"frozenset({'Pair_Rich Fish', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.07348560079443893,0.23038728897715988,0.0506454816285998,0.6891891891891891,2.991437558247903,1.0,0.03371533328271119,2.476145244160442,0.7185129142761069,0.19999999999999998,0.5961464690496948,0.45450838769804286
"frozenset({'Pair_Spicy Food', 'Pair_Shellfish'})",frozenset({'Type_White'}),0.05958291956305859,0.23038728897715988,0.0407149950347567,0.6833333333333332,2.9660201149425283,1.0,0.026987847727279447,2.43035592954581,0.7048445669250778,0.16334661354581673,0.5885376344086021,0.43002873563218386
"frozenset({'Pair_Shellfish', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.08639523336643495,0.23038728897715988,0.06752730883813307,0.7816091954022989,3.392588188664289,1.0,0.047622945242291055,3.5240160978414266,0.7719309462915601,0.2709163346613546,0.7162328513162775,0.5373563218390804
"frozenset({'Pair_Snack', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.038728897715988087,0.23038728897715988,0.025819265143992055,0.6666666666666666,2.8936781609195403,1.0,0.01689661939413184,2.30883813306852,0.6807851239669421,0.10612244897959183,0.5668817204301074,0.38936781609195403
"frozenset({'Pair_Snack', 'Pair_Aperitif', 'Pair_Vegetarian'})",frozenset({'Type_White'}),0.038728897715988087,0.23038728897715988,0.025819265143992055,0.6666666666666666,2.8936781609195403,1.0,0.01689661939413184,2.30883813306852,0.6807851239669421,0.10612244897959183,0.5668817204301074,0.38936781609195403
"frozenset({'Pair_Snack', 'Pair_Vegetarian'})","frozenset({'Pair_Aperitif', 'Type_White'})",0.038728897715988087,0.04369414101290963,0.025819265143992055,0.6666666666666666,15.257575757575758,1.0,0.02412703922591512,2.868917576961271,0.972107438016529,0.4561403508771929,0.6514364832121842,0.6287878787878788
"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Hard Cheese'})",frozenset({'Type_Red'}),0.03475670307845084,0.5024826216484608,0.030784508440913606,0.8857142857142858,1.7626764539808017,1.0,0.013319869158196499,4.353277060575971,0.44826098499933625,0.0607843137254902,0.7702879954376962,0.47348955392433656
"frozenset({'Pair_Game Meat', 'Pair_Hard Cheese'})","frozenset({'Pair_Beef', 'Type_Red'})",0.03574975173783516,0.46772591857000995,0.030784508440913606,0.861111111111111,1.8410592120783202,1.0,0.014063422970684848,3.8323733862959264,0.47377163549383733,0.06512605042016807,0.7390650912106136,0.4634642604387827
"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.22840119165839126,0.5024826216484608,0.2135054617676266,0.9347826086956521,1.86032823509194,1.0,0.09873783219548561,7.628599801390259,0.5993535063302505,0.4126679462571977,0.8689143452225981,0.6798418972332015
"frozenset({'Pair_Beef', 'Pair_Game Meat'})","frozenset({'Type_Red', 'Pair_Lamb'})",0.3138033763654419,0.3624627606752731,0.2135054617676266,0.680379746835443,1.877102479625455,1.0,0.09976342366098678,1.9946709666001357,0.6809477333153838,0.4613733905579399,0.4986641823415749,0.6347104213629269
"frozenset({'Pair_Game Meat', 'Pair_Lamb'})","frozenset({'Pair_Beef', 'Type_Red'})",0.22840119165839126,0.46772591857000995,0.2135054617676266,0.9347826086956521,1.9985691867442072,1.0,0.10667630459672066,8.161535915259838,0.6475412289365777,0.44238683127572015,0.8774740428293316,0.6956290962798855
frozenset({'Pair_Game Meat'}),"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Lamb'})",0.3515392254220457,0.3545183714001986,0.2135054617676266,0.6073446327683616,1.713154188228964,1.0,0.08887834808771568,1.6438884642038107,0.6419530610064461,0.43346774193548393,0.3916862233811387,0.6047927645634525
"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese'})",frozenset({'Type_Red'}),0.0407149950347567,0.5024826216484608,0.036742800397219465,0.9024390243902439,1.7959606671165524,1.0,0.016284222951750853,5.099553128103278,0.4620054837446142,0.07254901960784313,0.8039043863492528,0.48778077701725636
"frozenset({'Pair_Game Meat', 'Pair_Maturated Cheese'})","frozenset({'Pair_Beef', 'Type_Red'})",0.041708043694141016,0.46772591857000995,0.036742800397219465,0.8809523809523809,1.8834799312506318,1.0,0.017234867348619246,4.4711022840119155,0.4894832656490687,0.07773109243697479,0.7763415067519546,0.47975432211101
"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Game Meat'})",frozenset({'Type_Red'}),0.04568023833167825,0.5024826216484608,0.04369414101290963,0.9565217391304347,1.9035916824196595,1.0,0.020740615098481432,11.44289970208538,0.49739854318418303,0.08661417322834644,0.9126095634817321,0.5217391304347826
"frozenset({'Pair_Pasta', 'Pair_Game Meat'})","frozenset({'Pair_Beef', 'Type_Red'})",0.05660377358490566,0.46772591857000995,0.04369414101290963,0.7719298245614035,1.6503892427459306,1.0,0.017219089018380766,2.3338171262699556,0.4177272727272726,0.0909090909090909,0.5715174129353233,0.432674041792379
"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.22542204568023833,0.5024826216484608,0.2135054617676266,0.947136563876652,1.884914070798001,1.0,0.10023480127686137,9.411370407149956,0.6061001788908765,0.4150579150579151,0.8937455485504762,0.6860188748237015
"frozenset({'Pair_Beef', 'Pair_Game Meat'})","frozenset({'Type_Red', 'Pair_Poultry'})",0.3138033763654419,0.3843098311817279,0.2135054617676266,0.680379746835443,1.770393811533052,1.0,0.0929077391723674,1.9263177559066729,0.6341534008683067,0.44057377049180324,0.48087484687627596,0.6179676511954992
"frozenset({'Pair_Game Meat', 'Pair_Poultry'})","frozenset({'Pair_Beef', 'Type_Red'})",0.2631578947368421,0.46772591857000995,0.2135054617676266,0.8113207547169812,1.7346072186836519,1.0,0.09041969372288716,2.8210526315789477,0.574750830564784,0.4126679462571977,0.6455223880597016,0.63389816929055
frozenset({'Pair_Game Meat'}),"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Poultry'})",0.3515392254220457,0.3545183714001986,0.2135054617676266,0.6073446327683616,1.713154188228964,1.0,0.08887834808771568,1.6438884642038107,0.6419530610064461,0.43346774193548393,0.3916862233811387,0.6047927645634525
"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat'})",frozenset({'Type_Red'}),0.07149950347567031,0.5024826216484608,0.06951340615690169,0.9722222222222221,1.9348375054896791,1.0,0.03358614820388363,17.91062562065533,0.520366692131398,0.13779527559055116,0.9441672211133286,0.5552810715854193
"frozenset({'Pair_Veal', 'Pair_Game Meat'})","frozenset({'Pair_Beef', 'Type_Red'})",0.10228401191658391,0.46772591857000995,0.06951340615690169,0.6796116504854368,1.453012594562282,1.0,0.02167252272819163,1.661340314766332,0.34729772439949425,0.1388888888888889,0.39807636574409494,0.4141158040112959
"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Hard Cheese'})",frozenset({'Type_Red'}),0.05759682224428997,0.5024826216484608,0.03773584905660377,0.6551724137931034,1.3038707918767887,1.0,0.008794446816672564,1.4428003972194636,0.24729632299927895,0.07224334600760456,0.3069034345102897,0.3651356140111762
"frozenset({'Pair_Lamb', 'Pair_Hard Cheese'})","frozenset({'Pair_Beef', 'Type_Red'})",0.05958291956305859,0.46772591857000995,0.03773584905660377,0.6333333333333333,1.354069355980184,1.0,0.009867373272889179,1.4516565857181545,0.27805257600177846,0.07707910750507099,0.31113184079601985,0.35700636942675157
"frozenset({'Pair_Beef', 'Pair_Poultry', 'Pair_Hard Cheese'})",frozenset({'Type_Red'}),0.0407149950347567,0.5024826216484608,0.028798411122144985,0.7073170731707317,1.40764484719946,1.0,0.008339833676676373,1.699851042701092,0.30188477189976437,0.05598455598455598,0.411713159047758,0.3823146630675793
"frozenset({'Pair_Poultry', 'Pair_Hard Cheese'})","frozenset({'Pair_Beef', 'Type_Red'})",0.04667328699106256,0.46772591857000995,0.028798411122144985,0.6170212765957447,1.3191941094095858,1.0,0.0069681050915685536,1.3898267681783072,0.2538074712643678,0.05930470347648261,0.280485868529692,0.3392962009305687
"frozenset({'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.06256206554121152,0.5024826216484608,0.04270109235352532,0.6825396825396826,1.3583349018131627,1.0,0.011264741644634528,1.5671797418073485,0.2814101300748916,0.08174904942965779,0.36191109843804453,0.38375995984691635
"frozenset({'Pair_Maturated Cheese', 'Pair_Lamb'})","frozenset({'Pair_Beef', 'Type_Red'})",0.06454816285998013,0.46772591857000995,0.04270109235352532,0.6615384615384616,1.414372039849747,1.0,0.012510243587834514,1.5726279678613344,0.31318816965387847,0.0872210953346856,0.36412169919632625,0.3764167891556427
"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Lamb'})",frozenset({'Type_Red'}),0.07646474677259185,0.5024826216484608,0.07447864945382324,0.9740259740259741,1.9384271854627586,1.0,0.0360564430318456,19.154419066534334,0.5242007168458781,0.14763779527559054,0.9477927262358402,0.5611236589497459
"frozenset({'Pair_Pasta', 'Pair_Beef'})","frozenset({'Type_Red', 'Pair_Lamb'})",0.09632571996027806,0.3624627606752731,0.07447864945382324,0.7731958762886598,2.1331732806100834,1.0,0.039564163072987595,2.8109596461135693,0.5878388278388278,0.1937984496124031,0.6442496065773838,0.4893376641717272
"frozenset({'Pair_Pasta', 'Pair_Lamb'})","frozenset({'Pair_Beef', 'Type_Red'})",0.07646474677259185,0.46772591857000995,0.07447864945382324,0.9740259740259741,2.08247166845893,1.0,0.03871410553138951,20.492552135054694,0.5628387096774193,0.1585623678646934,0.951201783291336,0.5666308214078916
"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry'})",frozenset({'Type_Red'}),0.2840119165839126,0.5024826216484608,0.2611717974180735,0.9195804195804196,1.8300740761215069,1.0,0.11846074499358514,6.186520443849575,0.6334938272256002,0.49716446124763713,0.8383582485378892,0.7196716327151109
"frozenset({'Pair_Beef', 'Pair_Lamb'})","frozenset({'Type_Red', 'Pair_Poultry'})",0.39821251241310823,0.3843098311817279,0.2611717974180735,0.655860349127182,1.7065926913981198,1.0,0.10813481399814015,1.7890707079429502,0.6880121472223268,0.500952380952381,0.4410505993081812,0.6677234562173378
"frozenset({'Pair_Beef', 'Pair_Poultry'})","frozenset({'Type_Red', 'Pair_Lamb'})",0.3872889771598808,0.3624627606752731,0.2611717974180735,0.6743589743589744,1.8604917456972252,1.0,0.1207939655776003,1.957791522335776,0.7548545334656224,0.5345528455284554,0.48922038501477755,0.697453459782227
"frozenset({'Pair_Lamb', 'Pair_Poultry'})","frozenset({'Pair_Beef', 'Type_Red'})",0.2899702085402185,0.46772591857000995,0.2611717974180735,0.9006849315068494,1.925668208126109,1.0,0.12554521527066248,5.359449371639902,0.6770134808157623,0.5259999999999999,0.8134136679615622,0.729535671698223
frozenset({'Pair_Lamb'}),"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Poultry'})",0.40615690168818275,0.3545183714001986,0.2611717974180735,0.6430317848410758,1.8138179477169842,1.0,0.11718171409862838,1.8082327814884849,0.7555476429670512,0.5228628230616302,0.4469738574384052,0.6898632313561122
