antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Maturated Cheese', 'Pair_Game Meat', 'Pair_Lamb'})",0.038728897715988087,0.036742800397219465,0.021847070506454815,0.564102564102564,15.35273735273735,1.0,0.020424062348071936,2.2098253402652017,0.9725300525920361,0.40740740740740733,0.5474755485064763,0.5793485793485793
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Game Meat', 'Pair_Lamb'})",0.038728897715988087,0.036742800397219465,0.021847070506454815,0.564102564102564,15.35273735273735,1.0,0.020424062348071936,2.2098253402652017,0.9725300525920361,0.40740740740740733,0.5474755485064763,0.5793485793485793
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Game Meat', 'Pair_Hard Cheese'})",0.038728897715988087,0.03574975173783516,0.020854021847070508,0.5384615384615384,15.061965811965809,1.0,0.019469473368643922,2.0892088712346903,0.9712219598583235,0.38888888888888895,0.5213499168185058,0.5608974358974359
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese'})",0.05163853028798411,0.03574975173783516,0.025819265143992055,0.5,13.986111111111109,1.0,0.02397320050608994,1.9285004965243298,0.9790575916230367,0.4193548387096773,0.4814624098867147,0.611111111111111
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese'})",0.038728897715988087,0.0407149950347567,0.021847070506454815,0.564102564102564,13.85490931832395,1.0,0.02027022362824676,2.200712658449675,0.9652047332832457,0.3793103448275862,0.545601741253915,0.5503439649781112
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",0.04965243296921549,0.03773584905660377,0.025819265143992055,0.52,13.780000000000001,1.0,0.023945588428172602,2.0047169811320757,0.9758861827827345,0.41935483870967744,0.5011764705882353,0.6021052631578947
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Shellfish'})",0.05163853028798411,0.05759682224428997,0.0407149950347567,0.7884615384615384,13.689323607427056,1.0,0.037740779784803294,4.45499684029972,0.9774230621887371,0.5942028985507246,0.7755329496636135,0.7476790450928381
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.04965243296921549,0.033763654419066536,0.022840119165839126,0.46,13.624117647058824,1.0,0.02116367157800067,1.7893265658906174,0.9750124937531236,0.3770491803278689,0.4411305241521069,0.5682352941176471
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",0.04965243296921549,0.033763654419066536,0.022840119165839126,0.46,13.624117647058824,1.0,0.02116367157800067,1.7893265658906174,0.9750124937531236,0.3770491803278689,0.4411305241521069,0.5682352941176471
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Game Meat', 'Pair_Maturated Cheese'})",0.038728897715988087,0.041708043694141016,0.021847070506454815,0.564102564102564,13.525030525030521,1.0,0.020231763948290467,2.1984344879957933,0.9633734034560482,0.3728813559322033,0.5451308622293077,0.5439560439560438
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish'})",0.04965243296921549,0.038728897715988087,0.025819265143992055,0.52,13.426666666666666,1.0,0.023896281146177353,2.002648129758358,0.9738766980146291,0.4126984126984127,0.5006611570247934,0.5933333333333333
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.05163853028798411,0.03773584905660377,0.025819265143992055,0.5,13.25,1.0,0.023870641359539826,1.9245283018867925,0.9748691099476442,0.40624999999999994,0.4803921568627451,0.5921052631578947
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",0.05561072492552135,0.03773584905660377,0.025819265143992055,0.4642857142857143,12.303571428571429,1.0,0.02372074722227427,1.7962264150943397,0.9728221305508372,0.38235294117647056,0.4432773109243698,0.5742481203007519
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",0.05561072492552135,0.03773584905660377,0.025819265143992055,0.4642857142857143,12.303571428571429,1.0,0.02372074722227427,1.7962264150943397,0.9728221305508372,0.38235294117647056,0.4432773109243698,0.5742481203007519
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.05561072492552135,0.033763654419066536,0.022840119165839126,0.41071428571428575,12.164390756302522,1.0,0.020962497867460055,1.6396737985615844,0.9718374251360126,0.34328358208955223,0.3901225958009103,0.5435924369747899
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",0.05561072492552135,0.033763654419066536,0.022840119165839126,0.41071428571428575,12.164390756302522,1.0,0.020962497867460055,1.6396737985615844,0.9718374251360126,0.34328358208955223,0.3901225958009103,0.5435924369747899
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.05561072492552135,0.033763654419066536,0.022840119165839126,0.41071428571428575,12.164390756302522,1.0,0.020962497867460055,1.6396737985615844,0.9718374251360126,0.34328358208955223,0.3901225958009103,0.5435924369747899
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",0.05561072492552135,0.033763654419066536,0.022840119165839126,0.41071428571428575,12.164390756302522,1.0,0.020962497867460055,1.6396737985615844,0.9718374251360126,0.34328358208955223,0.3901225958009103,0.5435924369747899
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",0.05561072492552135,0.033763654419066536,0.022840119165839126,0.41071428571428575,12.164390756302522,1.0,0.020962497867460055,1.6396737985615844,0.9718374251360126,0.34328358208955223,0.3901225958009103,0.5435924369747899
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish'})",0.05561072492552135,0.038728897715988087,0.025819265143992055,0.4642857142857143,11.988095238095237,1.0,0.02366552306643959,1.794372724263489,0.9705573080967402,0.37681159420289845,0.44270218417945695,0.5654761904761905
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food'})",0.04965243296921549,0.038728897715988087,0.022840119165839126,0.46,11.877435897435896,1.0,0.020917135168024424,1.7801316708963182,0.9636545363681795,0.3484848484848485,0.43824380165289256,0.5248717948717948
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food'})",0.04965243296921549,0.038728897715988087,0.022840119165839126,0.46,11.877435897435896,1.0,0.020917135168024424,1.7801316708963182,0.9636545363681795,0.3484848484848485,0.43824380165289256,0.5248717948717948
"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Type_Red'})","frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Hard Cheese'})",0.03277060575968222,0.05759682224428997,0.020854021847070508,0.6363636363636365,11.048589341692791,1.0,0.018966539092292387,2.5916087388282034,0.9403050748019948,0.3000000000000001,0.6141392853721622,0.49921630094043895
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",0.04965243296921549,0.041708043694141016,0.022840119165839126,0.46,11.029047619047619,1.0,0.02076921332203868,1.7746147338997387,0.9568397619372133,0.3333333333333333,0.43649740932642495,0.5038095238095238
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Poultry'})",0.04965243296921549,0.047666335650446874,0.025819265143992055,0.52,10.909166666666666,1.0,0.023452515608220117,1.9840284673949025,0.95579133510168,0.36111111111111116,0.49597497393117834,0.5308333333333333
"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Type_Red'})","frozenset({'Pair_Maturated Cheese', 'Pair_Lamb', 'Pair_Hard Cheese'})",0.03277060575968222,0.05858987090367428,0.020854021847070508,0.6363636363636365,10.861325115562405,1.0,0.018933996286175522,2.5888778550148963,0.938691698445292,0.295774647887324,0.6137322593018797,0.49614791987673346
"frozenset({'Body_Medium-bodied', 'Type_Sparkling'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.06951340615690169,0.03475670307845084,0.025819265143992055,0.37142857142857144,10.6865306122449,1.0,0.02340320832622487,1.5356143360115555,0.9741400541827436,0.32911392405063294,0.34879482657260436,0.5571428571428572
"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Type_Red'})","frozenset({'Pair_Lamb', 'Pair_Hard Cheese'})",0.03277060575968222,0.05958291956305859,0.020854021847070508,0.6363636363636365,10.680303030303032,1.0,0.018901453480058658,2.5861469712015897,0.9370783220885891,0.29166666666666674,0.6133243736200442,0.4931818181818183
"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Type_Red'})","frozenset({'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Lamb'})",0.03277060575968222,0.06256206554121152,0.021847070506454815,0.6666666666666667,10.656084656084657,1.0,0.019796873721092373,2.812313803376366,0.936858316221766,0.2972972972972973,0.6444209039548023,0.5079365079365079
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food'})",0.05561072492552135,0.038728897715988087,0.022840119165839126,0.41071428571428575,10.60485347985348,1.0,0.02068637708828666,1.6312479311486265,0.9590362547432909,0.3194444444444444,0.3869724025974026,0.5002289377289377
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food'})",0.05561072492552135,0.038728897715988087,0.022840119165839126,0.41071428571428575,10.60485347985348,1.0,0.02068637708828666,1.6312479311486265,0.9590362547432909,0.3194444444444444,0.3869724025974026,0.5002289377289377
"frozenset({'Body_Medium-bodied', 'Type_Sparkling'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Shellfish'})",0.06951340615690169,0.05759682224428997,0.041708043694141016,0.6000000000000001,10.417241379310347,1.0,0.03770429239612682,2.3560079443892756,0.9715403770900036,0.4883720930232559,0.5755532139093784,0.6620689655172415
"frozenset({'Body_Medium-bodied', 'Type_Sparkling'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese'})",0.06951340615690169,0.03574975173783516,0.025819265143992055,0.37142857142857144,10.38968253968254,1.0,0.02333417813143152,1.534034485871626,0.9712667268697152,0.325,0.3481241724290128,0.5468253968253968
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",0.05561072492552135,0.039721946375372394,0.022840119165839126,0.41071428571428575,10.339732142857144,1.0,0.020631152932451984,1.629562757666035,0.9564760206647466,0.31506849315068497,0.3863384547200473,0.4928571428571429
"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Type_Red'})","frozenset({'Pair_Maturated Cheese', 'Pair_Lamb'})",0.03277060575968222,0.06454816285998013,0.021847070506454815,0.6666666666666667,10.32820512820513,1.0,0.019731788108858644,2.8063555114200605,0.9337782340862424,0.2894736842105264,0.6436659589525833,0.5025641025641026
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Pork', 'Pair_Soft Cheese'})",0.05163853028798411,0.04865938430983118,0.025819265143992055,0.5,10.275510204081632,1.0,0.02330656605351418,1.9026812313803376,0.9518324607329844,0.3466666666666667,0.4744258872651357,0.5153061224489797
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.05163853028798411,0.04865938430983118,0.025819265143992055,0.5,10.275510204081632,1.0,0.02330656605351418,1.9026812313803376,0.9518324607329844,0.3466666666666667,0.4744258872651357,0.5153061224489797
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",0.0903674280039722,0.03773584905660377,0.03475670307845084,0.3846153846153846,10.192307692307692,1.0,0.03134661145565944,1.5636792452830188,0.9914847161572052,0.3723404255319148,0.36048265460030166,0.652834008097166
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",0.0903674280039722,0.03773584905660377,0.03475670307845084,0.3846153846153846,10.192307692307692,1.0,0.03134661145565944,1.5636792452830188,0.9914847161572052,0.3723404255319148,0.36048265460030166,0.652834008097166
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.0903674280039722,0.033763654419066536,0.030784508440913606,0.34065934065934067,10.089528118939883,1.0,0.027733373831047615,1.4654584574644158,0.9903859698549092,0.3297872340425532,0.3176196876094101,0.6262120232708468
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",0.0903674280039722,0.033763654419066536,0.030784508440913606,0.34065934065934067,10.089528118939883,1.0,0.027733373831047615,1.4654584574644158,0.9903859698549092,0.3297872340425532,0.3176196876094101,0.6262120232708468
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",0.0903674280039722,0.033763654419066536,0.030784508440913606,0.34065934065934067,10.089528118939883,1.0,0.027733373831047615,1.4654584574644158,0.9903859698549092,0.3297872340425532,0.3176196876094101,0.6262120232708468
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.0903674280039722,0.033763654419066536,0.030784508440913606,0.34065934065934067,10.089528118939883,1.0,0.027733373831047615,1.4654584574644158,0.9903859698549092,0.3297872340425532,0.3176196876094101,0.6262120232708468
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",0.0903674280039722,0.033763654419066536,0.030784508440913606,0.34065934065934067,10.089528118939883,1.0,0.027733373831047615,1.4654584574644158,0.9903859698549092,0.3297872340425532,0.3176196876094101,0.6262120232708468
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Lamb', 'Pair_Hard Cheese'})",0.038728897715988087,0.05660377358490566,0.021847070506454815,0.564102564102564,9.965811965811964,1.0,0.019654868748946057,2.1642619311875686,0.9359034560480842,0.29729729729729726,0.5379487179487178,0.47503373819163286
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish'})",0.0903674280039722,0.038728897715988087,0.03475670307845084,0.3846153846153846,9.930966469428006,1.0,0.031256872202428086,1.5620655412115192,0.988646288209607,0.368421052631579,0.3598219961856325,0.641025641025641
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",0.05561072492552135,0.041708043694141016,0.022840119165839126,0.41071428571428575,9.847363945578232,1.0,0.020520704620782624,1.6261924107008519,0.9513555525076578,0.30666666666666664,0.3850666173205034,0.47916666666666663
"frozenset({'Body_Medium-bodied', 'Type_Sparkling'})","frozenset({'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.06951340615690169,0.03773584905660377,0.025819265143992055,0.37142857142857144,9.842857142857143,1.0,0.023196117741844824,1.5308747855917668,0.9655200722436582,0.3170731707317073,0.3467787114845939,0.5278195488721804
"frozenset({'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.07547169811320754,0.03475670307845084,0.025819265143992055,0.34210526315789475,9.842857142857143,1.0,0.023196117741844824,1.4671698113207547,0.9717425431711146,0.30588235294117644,0.3184156378600823,0.5424812030075188
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Hard Cheese'})",0.038728897715988087,0.05759682224428997,0.021847070506454815,0.564102564102564,9.793987621573827,1.0,0.019616409068989763,2.161983760733687,0.9340721262208866,0.29333333333333333,0.5374618356704762,0.4717064544650751
"frozenset({'Type_White', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Poultry'})",0.05561072492552135,0.047666335650446874,0.025819265143992055,0.4642857142857143,9.740327380952381,1.0,0.02316850566392748,1.7776895067858325,0.9501739060098681,0.3333333333333333,0.43747206911961867,0.5029761904761905
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Shellfish', 'Pair_Poultry'})",0.04965243296921549,0.05362462760675273,0.025819265143992055,0.52,9.697037037037036,1.0,0.023156671916248622,1.9716153591525987,0.9437344264930472,0.3333333333333333,0.49280167890870935,0.5007407407407407
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Cured Meat'})",0.04965243296921549,0.05362462760675273,0.025819265143992055,0.52,9.697037037037036,1.0,0.023156671916248622,1.9716153591525987,0.9437344264930472,0.3333333333333333,0.49280167890870935,0.5007407407407407
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Shellfish'})",0.05163853028798411,0.08341608738828203,0.041708043694141016,0.8076923076923077,9.682692307692307,1.0,0.037400559539036086,4.766236345580934,0.9455497382198953,0.4468085106382979,0.7901908492374364,0.6538461538461539
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish'})",0.04965243296921549,0.047666335650446874,0.022840119165839126,0.46,9.650416666666667,1.0,0.020473369630067188,1.7635808599065799,0.9432102130752806,0.30666666666666664,0.43297184567257563,0.46958333333333335
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Maturated Cheese', 'Pair_Lamb', 'Pair_Hard Cheese'})",0.038728897715988087,0.05858987090367428,0.021847070506454815,0.564102564102564,9.62798783137766,1.0,0.01957794938903347,2.1597055902798052,0.9322407963936891,0.28947368421052627,0.5369739262144324,0.4684919600173837
"frozenset({'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese'})",0.07547169811320754,0.03574975173783516,0.025819265143992055,0.34210526315789475,9.569444444444445,1.0,0.023121170673212045,1.4656603773584904,0.9686028257456829,0.30232558139534876,0.31771369721936144,0.5321637426900584
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Soft Cheese'})",0.05163853028798411,0.05263157894736842,0.025819265143992055,0.5,9.5,1.0,0.023101447760413944,1.8947368421052633,0.943455497382199,0.32911392405063294,0.4722222222222222,0.49528301886792453
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Lamb', 'Pair_Hard Cheese'})",0.038728897715988087,0.05958291956305859,0.021847070506454815,0.564102564102564,9.467521367521366,1.0,0.019539489709077172,2.1574274198259236,0.9304094665664914,0.2857142857142857,0.5364849863265913,0.4653846153846153
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Lamb'})",0.038728897715988087,0.06256206554121152,0.022840119165839126,0.5897435897435896,9.426536426536424,1.0,0.020417159328592602,2.285004965243296,0.9299317283507007,0.2911392405063291,0.5623641894828334,0.4774114774114774
"frozenset({'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Shellfish'})",0.07547169811320754,0.05759682224428997,0.0407149950347567,0.5394736842105263,9.366379310344827,1.0,0.03636806505405557,2.0463611859838275,0.9661523145843703,0.4408602150537635,0.5113277133825079,0.6231851179673321
"frozenset({'Body_Medium-bodied', 'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Soft Cheese', 'Pair_Shellfish'})",0.05163853028798411,0.05461767626613704,0.025819265143992055,0.5,9.154545454545454,1.0,0.022998888613863826,1.890764647467726,0.9392670157068064,0.3209876543209876,0.4711134453781512,0.48636363636363633
"frozenset({'Body_Very full-bodied', 'Acid_Medium'})","frozenset({'Pair_Maturated Cheese', 'Pair_Lamb'})",0.038728897715988087,0.06454816285998013,0.022840119165839126,0.5897435897435896,9.136489151873766,1.0,0.020340239968680014,2.2801638530287978,0.9264283147682357,0.2839506172839506,0.5614350264031792,0.4717948717948718
"frozenset({'Type_Sparkling', 'Acid_High'})","frozenset({'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",0.07547169811320754,0.03773584905660377,0.025819265143992055,0.34210526315789475,9.06578947368421,1.0,0.022971276535946487,1.4626415094339622,0.9623233908948194,0.2954545454545454,0.31630546955624356,0.5131578947368421
"frozenset({'Type_White', 'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Poultry'})",0.04965243296921549,0.05858987090367428,0.025819265143992055,0.52,8.875254237288136,1.0,0.02291013550627238,1.961271102284012,0.9336870026525199,0.3132530120481927,0.49012658227848105,0.48033898305084743
"frozenset({'Acid_High', 'Body_Light-bodied'})","frozenset({'Pair_Cured Meat', 'Pair_Spicy Food'})",0.0903674280039722,0.038728897715988087,0.030784508440913606,0.34065934065934067,8.795998872921949,1.0,0.02728467756489085,1.4579278384640848,0.9743625862797577,0.31313131313131315,0.31409499591317774,0.5677655677655677
